RECORD_ID,VIOLATION_CATEGORY,VIOLATION,REPORTED_DATE,RECORD_STATUS,STATUS_DATE,PARCEL_NBR,STREET_NBR,STREET_DIR,STREET_NAME,STREET_TYPE,ZIP,FID
CE-16-03444,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Closed,2016-05-11T04:00:00.000Z,71-08-03-251-011.000-026,1110,N,OLIVE,St,46628,904
CE-16-03843,Environmental,Continuous Enforcement,2016-05-02T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-328-018.000-026,315,E,DUBAIL,Ave,46613,905
CE-16-03651,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Closed,2016-05-11T04:00:00.000Z,71-08-13-402-006.000-026,622,E,INDIANA,Ave,46613,906
CE-16-03808,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-206-024.000-026,2005,,BERGAN,St,46628,907
CE-16-03444,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Closed,2016-05-11T04:00:00.000Z,71-08-03-251-011.000-026,1114,N,OLIVE,St,46628,908
CE-16-03844,Environmental,Continuous Enforcement,2016-05-02T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-280-011.000-026,1017,E,INDIANA,Ave,46613,909
CE-16-03651,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Closed,2016-05-11T04:00:00.000Z,71-08-13-402-006.000-026,622,W,INDIANA,Ave,46613,910
CE-16-03809,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-357-005.000-026,1320,,FASSNACHT,Ave,46628,911
CE-16-03445,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-251-011.000-026,1110,N,OLIVE,St,46628,912
CE-16-03845,Environmental,Continuous Enforcement,2016-05-02T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-14-410-007.000-026,1720,,KENDALL,St,46613,913
CE-16-03652,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-403-009.000-026,726,E,INDIANA,Ave,46613,914
CE-16-03810,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-385-025.000-026,2116,,CARROLL,St,46613,915
CE-16-03846,Environmental,Continuous Enforcement,2016-05-04T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-261-016.000-026,917,,LELAND,Ave,46616,916
CE-16-03653,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-09-18-158-013.000-026,1153,E,INDIANA,Ave,46613,917
CE-16-03446,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-201-022.000-026,1202,N,OLIVE,St,46628,918
CE-16-03811,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-11-352-018.000-026,1517,,DUNHAM,St,46619,919
CE-16-03654,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-256-019.000-026,511,E,INDIANA,Ave,46613,920
CE-16-03847,Environmental,Continuous Enforcement,2016-05-09T04:00:00.000Z,Closed,2016-06-10T04:00:00.000Z,71-08-02-311-008.000-026,658,,LAWNDALE,Ave,46628,921
CE-16-03812,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Closed,2016-06-03T04:00:00.000Z,1-09-05-279-001.000-026,1010,,MANCHESTER,Dr,,922
CE-16-03447,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-201-021.000-026,1206,N,OLIVE,St,46628,923
CE-16-03655,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-256-017.000-026,507,E,INDIANA,Ave,46613,924
CE-16-03848,Environmental,Continuous Enforcement,2016-05-09T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-09-18-334-005.000-026,1744,,LEER,St,46613,925
CE-16-03813,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Closed,2016-05-17T04:00:00.000Z,71-09-06-358-014.000-026,409,N,ARTHUR,St,46617,926
CE-16-03448,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-201-020.000-026,1210,N,OLIVE,St,46628,927
CE-16-03656,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-09-18-157-017.000-026,1129,E,INDIANA,Ave,46613,928
CE-16-04697,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-01-102-002.000-026,1318,,HILLCREST,Rd,46634,929
CE-16-03814,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Completed By Owner,2016-06-03T04:00:00.000Z,71-08-03-128-018.000-026,1317,,FREMONT,St,46628,930
CE-16-03449,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-133-017.000-026,1301,N,OLIVE,St,46628,931
CE-16-03657,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-251-011.000-026,2008,N,OLIVE,St,46628,932
CE-16-04698,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-308-004.000-026,1514,,LINCOLN,Way,46628,933
CE-16-03815,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Closed,2016-06-03T04:00:00.000Z,71-03-34-455-015.000-026,1517,N,ELMER,St,46628,934
CE-16-03450,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-201-013.000-026,1302,N,OLIVE,St,46628,935
CE-16-03658,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-179-016.000-026,2029,N,OLIVE,St,46615,936
CE-16-04699,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-308-006.000-026,1502,,LINCOLN,Way,46628,937
CE-16-03816,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Abatement Pending,2016-04-18T04:00:00.000Z,71-09-06-354-011.000-026,509,N,ARTHUR,St,46617,938
CE-16-03451,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-133-015.000-026,1309,N,OLIVE,St,46628,939
CE-16-03659,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-24-209-018.000-026,621,E,IRVINGTON,Ave,46614,940
CE-16-04700,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-308-017.000-026,704,,LA PORTE,Ave,46628,941
CE-16-03817,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Abatement Pending,2016-04-18T04:00:00.000Z,71-08-13-253-020.000-026,527,,HANEY,Ave,46613,942
CE-16-03452,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-129-022.000-026,1321,N,OLIVE,St,46628,943
CE-16-03660,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-179-015.000-026,2033,N,OLIVE,St,46628,944
CE-16-04701,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-309-009.000-026,640,,WILBER,St,46628,945
CE-16-04702,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Closed,2016-06-07T04:00:00.000Z,71-08-02-309-010.000-026,639,,SANCOME,Ave,46628,946
CE-16-03818,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Abatement Pending,2016-04-18T04:00:00.000Z,71-03-34-451-002.000-026,1654,N,OLIVE,St,46628,947
CE-16-03453,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Closed,2016-05-11T04:00:00.000Z,71-08-03-201-008.000-026,1322,N,OLIVE,St,46628,948
CE-16-03661,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-179-014.000-026,2039,N,OLIVE,St,46628,949
CE-16-04703,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-310-007.000-026,718,,SANCOME,Ave,46628,950
CE-16-03819,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Abatement Pending,2016-04-18T04:00:00.000Z,71-08-03-152-014.000-026,3009,,BONDS,Ave,46628,951
CE-16-03453,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Closed,2016-05-11T04:00:00.000Z,71-08-03-201-008.000-026,1322,S,OLIVE,St,46628,952
CE-16-03662,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-35-105-009.000-026,2220,,PARKVIEW,Pl,46616,953
CE-16-04704,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Closed,2016-05-18T04:00:00.000Z,71-08-02-310-012.000-026,653,,LAWNDALE,Ave,46628,954
CE-16-03454,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-201-008.000-026,1322,N,OLIVE,St,46628,955
CE-16-03820,Environmental,Continuous Enforcement,2016-04-18T04:00:00.000Z,Closed,2016-05-05T04:00:00.000Z,71-03-34-476-001.000-026,1658,,JOHNSON,St,46628,956
CE-16-03663,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-480-025.000-026,1921,,ELWOOD,Ave,46628,957
CE-16-04704,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Closed,2016-05-18T04:00:00.000Z,71-08-02-310-012.000-026,655,,LAWNDALE,Ave,46628,958
CE-16-03455,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-258-011.000-026,732,,HANEY,Ave,46613,959
CE-16-03821,Environmental,Continuous Enforcement,2016-04-27T04:00:00.000Z,Abatement Pending,2016-04-27T04:00:00.000Z,71-09-06-376-020.000-026,1337,,MINER,St,46617,960
CE-16-03664,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-132-028.000-026,2503,,HUMBOLDT,St,46628,961
CE-16-04705,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-310-012.000-026,653,,LAWNDALE,Ave,46628,962
CE-16-03456,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-256-002.000-026,506,,HANEY,Ave,46613,963
CE-16-03822,Environmental,Continuous Enforcement,2016-04-27T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-451-039.000-026,2201,,HIGH,St,46613,964
CE-16-03665,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-132-015.000-026,2515,,HUMBOLDT,St,46613,965
CE-16-04706,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-351-001.000-026,637,,SANCOME,Ave,46628,966
CE-16-03457,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-256-001.000-026,504,,HANEY,Ave,46613,967
CE-16-03823,Environmental,Continuous Enforcement,2016-04-27T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-455-026.000-026,309,,HUEY,St,46628,968
CE-16-03666,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-407-029.000-026,2103,,KELLER,St,46628,969
CE-16-04707,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-351-002.000-026,633,,SANCOME,Ave,46628,970
CE-16-03824,Environmental,Continuous Enforcement,2016-04-27T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-03-455-001.000-026,314,N,OLIVE,St,46616,971
CE-16-03458,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-254-024.000-026,629,,HANEY,Ave,46613,972
CE-16-03667,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-34-378-001.000-026,2424,,KELLER,St,46628,973
CE-16-04708,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-351-004.000-026,623,,BIRDSELL,St,46628,974
CE-16-03668,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-10-157-012.000-026,101,S,KALEY,St,46619,975
CE-16-03459,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-254-027.000-026,633,,HANEY,Ave,46613,976
CE-16-04709,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-351-005.000-026,619,,BIRDSELL,St,46628,977
CE-16-03669,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-10-328-002.000-026,440,S,KALEY,St,46619,978
CE-16-03460,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-11-327-001.000-026,1201,,HURON,St,46601,979
CE-16-04710,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Closed,2016-06-10T04:00:00.000Z,71-08-02-351-006.000-026,611,,BIRDSELL,St,46628,980
CE-16-03461,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-477-017.000-026,2014,,HIGH,St,46613,981
CE-16-03670,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-10-310-021.000-026,525,S,KALEY,St,46619,982
CE-16-03462,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-13-428-018.000-026,1814,,HIGH,St,46614,983
CE-16-04711,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Closed,2016-05-17T04:00:00.000Z,71-08-02-352-001.000-026,642,,SANCOME,Ave,46628,984
CE-16-03671,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-09-256-015.000-026,213,,KENMORE,St,46618,985
CE-16-04712,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-352-006.000-026,630,,BIRDSELL,St,46628,986
CE-16-03672,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-09-256-013.000-026,205,,KENMORE,St,46618,987
CE-16-04713,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-352-015.000-026,1417,,FASSNACHT,Ave,46619,988
CE-16-03673,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-35-383-003.000-026,1402,N,KESSLER,Blvd,46616,989
CE-16-04714,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-353-001.000-026,643,,LA PORTE,Ave,46628,990
CE-16-04715,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-353-005.000-026,1323,,FASSNACHT,Ave,46628,991
CE-16-03674,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-127-001.000-026,1317,,KESSLER,Pl,46616,992
CE-16-04716,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-353-006.000-026,1321,,FASSNACHT,Ave,46628,993
CE-16-03675,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-35-378-025.000-026,1205,,KING,St,46616,994
CE-16-04717,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-354-016.000-026,528,,LA PORTE,Ave,46628,995
CE-16-03676,Environmental,Continuous Enforcement,2016-04-17T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-03-35-379-010.000-026,1202,,KING,St,46616,996
CE-16-04718,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-355-007.000-026,501,,BIRDSELL,St,46628,997
CE-16-04719,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-355-011.000-026,417,,BIRDSELL,St,46628,998
CE-16-04720,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Closed,2016-05-17T04:00:00.000Z,71-08-02-355-013.000-026,411,,BIRDSELL,St,46628,999
CE-16-04721,Environmental,Continuous Enforcement,2016-05-10T04:00:00.000Z,Abatement Pending,2016-05-13T04:00:00.000Z,71-08-02-355-014.000-026,407,,BIRDSELL,St,46628,1000
ENV-16-05767,Environmental,Grass and Weeds,2016-06-06T04:00:00.000Z,Closed,2016-06-14T04:00:00.000Z,71-08-03-457-005.00-026,2114,W,ROGER,St,46628,17001
ENV-16-05715,Environmental,Litter,2016-06-06T04:00:00.000Z,Closed,2016-06-06T04:00:00.000Z,71-08-02-357-041.000-026,317,N,WALNUT,ST,46628,17002
ENV-16-05618,Environmental,Litter,2016-06-03T04:00:00.000Z,Billed,2016-06-16T04:00:00.000Z,71-08-09-403-023.000-026,3705,,HURON,ST,46619,17003
ENV-16-05822,Environmental,Vegetation,2016-06-07T04:00:00.000Z,Closed,2016-06-20T04:00:00.000Z,71-08-02-311-010.000-026,652,,LAWNDALE,AVE,46628,17004
ENV-16-05565,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Closed,2016-06-03T04:00:00.000Z,71-08-14-352-013.000-026,2014,S,MORRIS,St,46613,17005
ENV-16-05879,Environmental,Litter,2016-06-08T04:00:00.000Z,Closed,2016-06-22T04:00:00.000Z,71-09-17-254-012.00-026,1234,S,32ND,St,46615,17006
ENV-16-05516,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Billed,2016-06-23T04:00:00.000Z,71-08-10-407-014.000-026,618,S,CARLISLE,ST,46619,17007
ENV-16-05670,Environmental,Grass and Weeds,2016-06-04T04:00:00.000Z,Closed,2016-06-16T04:00:00.000Z,71-08-03-261-008.00-026,2026,,LINCOLN,Way,46628,17008
ENV-16-05619,Environmental,Grass and Weeds,2016-06-03T04:00:00.000Z,Closed,2016-06-16T04:00:00.000Z,71-08-14-410-039.000-026,709,W,CALVERT,St,46613,17009
ENV-16-05716,Environmental,Grass and Weeds,2016-06-06T04:00:00.000Z,Billed,2016-06-29T04:00:00.000Z,71-08-14-432-013.000-026,1810,S,WILLIAM,ST,46613,17010
ENV-16-05768,Environmental,Grass and Weeds,2016-06-06T04:00:00.000Z,Closed,2016-06-27T04:00:00.000Z,71-08-14-306-014.000-026,1609,S,WALNUT,St,46635,17011
ENV-16-05823,Environmental,Grass and Weeds,2016-06-07T04:00:00.000Z,Closed,2016-06-21T04:00:00.000Z,71-09-30-330-010.000-002,4710,,YORK,RD,46614,17012
ENV-16-05566,Environmental,Litter,2016-06-02T04:00:00.000Z,Closed,2016-06-14T04:00:00.000Z,71-08-13-376-021.000-026,135,E,BOWMAN,ST,46613,17013
ENV-16-05517,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Closed,2016-06-29T04:00:00.000Z,71-08-10-432-029.000-026,617,S,JACKSON,ST,46619,17014
ENV-16-05880,Environmental,Litter,2016-06-08T04:00:00.000Z,Closed,2016-06-22T04:00:00.000Z,71-08-24-183-019.000-026,233,,DONMOYER,AVE,46614,17015
ENV-16-05671,Environmental,Grass and Weeds,2016-06-04T04:00:00.000Z,Billed,2016-06-21T04:00:00.000Z,71-08-02-307-008.000-026,740,,DIAMOND,AVE,46628,17016
ENV-16-05769,Environmental,Grass and Weeds,2016-06-06T04:00:00.000Z,Closed,2016-06-16T04:00:00.000Z,71-08-14-401-001.000-026,924,W,INDIANA,AVE,46613,17017
ENV-16-05717,Environmental,Litter,2016-06-06T04:00:00.000Z,Billed,2016-06-20T04:00:00.000Z,71-08-02-357-021.000-026,332,,STUDEBAKER,ST,46628,17018
ENV-16-05620,Environmental,Litter,2016-06-03T04:00:00.000Z,Closed,2016-06-15T04:00:00.000Z,71-08-09-403-008.000-026,432,S,ILLINOIS,St,46619,17019
ENV-16-05824,Environmental,Litter,2016-06-07T04:00:00.000Z,Closed,2016-06-20T04:00:00.000Z,71-08-03-411-020.000-026,713,,JOHNSON,ST,46628,17020
ENV-16-05518,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Billed,2016-06-29T04:00:00.000Z,71-08-10-478-001.00-026,1700,,FORD,St,46619,17021
ENV-16-05567,Environmental,Litter,2016-06-02T04:00:00.000Z,Billed,2016-06-03T04:00:00.000Z,71-03-34-206-024.000-026,2005,,BERGAN,ST,46628,17022
ENV-16-05672,Environmental,Grass and Weeds,2016-06-04T04:00:00.000Z,Billed,2016-06-21T04:00:00.000Z,71-08-02-307-007.00-026,742,,DIAMOND,Ave,46628,17023
ENV-16-05881,Environmental,Litter,2016-06-08T04:00:00.000Z,Closed,2016-06-24T04:00:00.000Z,71-09-17-254-010.00-026,1226,S,32ND,St,46615,17024
ENV-16-05621,Environmental,Grass and Weeds,2016-06-03T04:00:00.000Z,Inspection Pending,2016-06-03T04:00:00.000Z,71-08-14-455-004.000-026,708,W,CALVERT,St,46613,17025
ENV-16-05718,Environmental,Litter,2016-06-06T04:00:00.000Z,Closed,2016-06-06T04:00:00.000Z,71-08-02-357-014.000-026,426,,STUDEBAKER,ST,46628,17026
ENV-16-05770,Environmental,Grass and Weeds,2016-06-06T04:00:00.000Z,Closed,2016-06-14T04:00:00.000Z,71-08-03-457-006.00-026,2110,,ROGER,St,46619,17027
ENV-16-05825,Environmental,Grass and Weeds,2016-06-07T04:00:00.000Z,Closed,2016-06-28T04:00:00.000Z,71-09-06-326-001.00-026,1302,,CORBY,Blvd,46617,17028
ENV-16-05519,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Closed,2016-06-02T04:00:00.000Z,71-08-11-355-001.000-026,718,,HARRIS,ST,46619,17029
ENV-16-05673,Environmental,Grass and Weeds,2016-06-04T04:00:00.000Z,Billed,2016-06-21T04:00:00.000Z,71-08-02-307-007.000-026,744,,DIAMOND,AVE,46628,17030
ENV-16-05882,Environmental,Litter,2016-06-08T04:00:00.000Z,Closed,2016-06-24T04:00:00.000Z,71-09-17-228-007.00-026,918,S,35TH,St,46615,17031
ENV-16-05568,Environmental,Litter,2016-06-02T04:00:00.000Z,Closed,2016-06-14T04:00:00.000Z,71-08-13-329-010.000-026,116,E,DUBAIL,AVE,46613,17032
ENV-16-05771,Environmental,Vegetation,2016-06-06T04:00:00.000Z,Closed,2016-06-13T04:00:00.000Z,71-08-03-456-005.00-026,2109,,ROGER,St,46628,17033
ENV-16-05719,Environmental,Grass and Weeds,2016-06-06T04:00:00.000Z,Closed,2016-06-21T04:00:00.000Z,71-08-01-327-011.000-026,702,N,SAINT JOSEPH,ST,46601,17034
ENV-16-05826,Environmental,Litter,2016-06-07T04:00:00.000Z,Closed,2016-06-20T04:00:00.000Z,71-08-13-326-002.000-026,112,E,INDIANA,AVE,46613,17035
ENV-16-05622,Environmental,Grass and Weeds,2016-06-03T04:00:00.000Z,Crew Assigned for Clean-Up,2016-06-15T04:00:00.000Z,71-08-09-403-014.000-026,421,S,WELLINGTON,ST,46619,17036
ENV-16-05674,Environmental,Grass and Weeds,2016-06-04T04:00:00.000Z,Billed,2016-06-30T04:00:00.000Z,71-08-02-155-019.000-026,1041,,CLEVELAND,AVE,46628,17037
ENV-16-05520,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Closed,2016-06-14T04:00:00.000Z,71-08-11-355-003.000-026,721,S,WALNUT,ST,46601,17038
ENV-16-05569,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Billed,2016-06-22T04:00:00.000Z,71-08-03-487-011.00-026,1917,,LINDEN,Ave,46628,17039
ENV-16-05883,Environmental,Litter,2016-06-08T04:00:00.000Z,Closed,2016-06-25T04:00:00.000Z,71-08-24-251-002.000-026,506,E,IRVINGTON,AVE,46614,17040
ENV-16-05772,Environmental,Litter,2016-06-06T04:00:00.000Z,Billed,2016-06-28T04:00:00.000Z,71-08-03-457-006.00-026,2110,,ROGER,St,46619,17041
ENV-16-05827,Environmental,Litter,2016-06-07T04:00:00.000Z,Closed,2016-06-20T04:00:00.000Z,71-08-03-455-011.000-026,2208,,SMITH,St,46628,17042
ENV-16-05720,Environmental,Litter,2016-06-06T04:00:00.000Z,Billed,2016-06-20T04:00:00.000Z,71-08-02-357-010.000-026,514,,STUDEBAKER,ST,46628,17043
ENV-16-05675,Environmental,Grass and Weeds,2016-06-04T04:00:00.000Z,Closed,2016-06-16T04:00:00.000Z,71-08-02-151-018.000-026,1133,,CLEVELAND,AVE,46628,17044
ENV-16-05521,Environmental,Litter,2016-06-02T04:00:00.000Z,Billed,2016-06-15T04:00:00.000Z,71-08-02-485-001.000-026,436,,LINCOLN,WAY,46601,17045
ENV-16-05570,Environmental,Grass and Weeds,2016-06-02T04:00:00.000Z,Closed,2016-06-22T04:00:00.000Z,71-08-03-487-010.00-026,1921,,LINDEN,Ave,46628,17046
ENV-16-05623,Environmental,Grass and Weeds,2016-06-03T04:00:00.000Z,Closed,2016-06-15T04:00:00.000Z,71-08-09-408-016.000-026,505,S,WELLINGTON,St,46619,17047
ENV-16-05828,Environmental,Grass and Weeds,2016-06-07T04:00:00.000Z,Closed,2016-06-08T04:00:00.000Z,71-08-12-232-019.000-026,905,E,WASHINGTON,St,46617,17048
